==7087== NVPROF is profiling process 7087, command: python maskrcnn_test.py
==7087== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torch/tensor.py:593: RuntimeWarning: Iterating over a tensor might cause the trace to be incorrect. Passing a tensor of different shape won't change the number of iterations executed (and might lead to errors or silently give incorrect results).
  'incorrect results).', category=RuntimeWarning)
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torch/nn/functional.py:3123: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  dtype=torch.float32)).float())) for i in range(dim)]
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/anchor_utils.py:147: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  torch.tensor(image_size[1] // g[1], dtype=torch.int64, device=device)] for g in grid_sizes]
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/ops/boxes.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  boxes_x = torch.min(boxes_x, torch.tensor(width, dtype=boxes.dtype, device=boxes.device))
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/ops/boxes.py:130: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  boxes_y = torch.min(boxes_y, torch.tensor(height, dtype=boxes.dtype, device=boxes.device))
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/transform.py:271: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  for s, s_orig in zip(new_size, original_size)
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/roi_heads.py:372: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  return torch.tensor(M + 2 * padding).to(torch.float32) / torch.tensor(M).to(torch.float32)
File test_street_small.jpg exists, skip.
==7087== Profiling application: python maskrcnn_test.py
==7087== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
2.72927s  1.0240us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [27654]
2.72929s  1.3760us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [27664]
2.72931s  1.0240us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [27674]
2.72932s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72934s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72935s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72937s     896ns                    -               -         -         -         -        8B  8.5149MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72939s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72941s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72942s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72944s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72947s  3.8720us             (11 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE0_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_ [27756]
2.72951s  1.5040us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [27772]
2.72953s  1.2480us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [27780]
2.72954s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72957s  1.1520us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [27801]
2.72959s     992ns              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [27809]
2.72960s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72965s  2.4000us              (1 1 1)      (1024 1 1)        43        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>(int, float, at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>, bool, at::GenericPackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits) [27829]
2.72968s  1.2160us            (352 1 1)        (64 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>) [27843]
2.72973s  1.4080us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareLTFunctor<long>) [27860]
2.72974s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72978s  1.0880us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [27878]
2.72981s  1.3760us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [27891]
2.72982s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72987s  1.0560us              (1 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::CompareLTFunctor<long>, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [27914]
2.72988s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72991s  1.0240us              (1 1 1)        (64 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [27932]
2.72995s     992ns              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [27945]
2.72996s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.72999s  1.1200us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [27963]
2.73001s  1.0240us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [27973]
2.73003s  1.3760us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [27983]
2.73005s  1.0560us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [27993]
2.73006s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73008s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73009s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73010s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73013s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73015s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73016s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73018s     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73021s  4.0640us              (2 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE0_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_ [28075]
2.73024s  1.5360us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [28091]
2.73026s  1.2480us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [28099]
2.73028s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73031s  1.1840us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [28120]
2.73033s     992ns              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [28128]
2.73034s     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73039s  2.3040us              (1 1 1)      (1024 1 1)        43        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>(int, float, at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>, bool, at::GenericPackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits) [28148]
2.73053s  1.4400us            (352 1 1)        (64 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>) [28163]
2.73057s  1.3120us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareLTFunctor<long>) [28180]
2.73059s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73063s  1.3760us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [28198]
2.73066s  1.3750us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [28211]
2.73067s     704ns                    -               -         -         -         -        1B  1.3547MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73072s  1.0240us              (1 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::CompareLTFunctor<long>, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [28234]
2.73073s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73077s  1.1200us              (1 1 1)        (64 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [28252]
2.73080s     992ns              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [28265]
2.73081s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73085s  1.0880us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [28283]
2.73086s  1.0240us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [28293]
2.73088s  1.4400us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [28303]
2.73090s  1.0560us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [28313]
2.73091s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73093s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73095s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73096s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73099s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73100s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73102s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73103s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73106s  1.8880us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE0_clEvENKUlvE2_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_ [28395]
2.73110s  1.4720us              (1 1 1)        (64 1 1)        32        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::AddFunctor<long>, at::detail::Array<char*, int=3>>(int, long, at::native::AddFunctor<long>) [28411]
2.73112s  1.2800us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [28419]
2.73114s     672ns                    -               -         -         -         -        8B  11.353MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73117s  1.1520us              (1 1 1)        (64 1 1)        30        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::AddFunctor<long>, at::detail::Array<char*, int=3>, TrivialOffsetCalculator<int=2, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, char*, int=3, at::detail::Array<char*, int=3>, int=2) [28440]
2.73119s     992ns              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [28448]
2.73120s     832ns                    -               -         -         -         -        8B  9.1699MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73125s  1.0880us                    -               -         -         -         -  3.5156KB  3.0816GB/s      Device      Device  GeForce GTX 107         1         7  [CUDA memcpy DtoD]
2.73126s  2.6240us              (2 1 1)      (1024 1 1)        43        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>(int, float, at::native::_GLOBAL__N__65_tmpxft_0000270e_00000000_11_UpSampleBilinear2d_compute_75_cpp1_ii_3eda6805::upsample_bilinear2d_out_frame<float, float>, bool, at::GenericPackedTensorAccessor<float, unsigned long=4, at::DefaultPtrTraits, long>, at::DefaultPtrTraits) [28472]
2.73130s  1.2150us            (352 1 1)        (64 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::FillFunctor<float>, at::detail::Array<char*, int=1>>(int, float, at::native::FillFunctor<float>) [28486]
2.73134s  1.2800us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareLTFunctor<long>) [28503]
2.73136s     704ns                    -               -         -         -         -        1B  1.3547MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73139s  1.3440us              (1 1 1)        (64 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=2, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::AddFunctor<long>) [28521]
2.73142s  1.3760us              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [28534]
2.73144s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73148s  1.0560us              (1 1 1)        (64 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::CompareLTFunctor<long>, at::native::BUnaryFunctor<at::native::CompareLTFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [28557]
2.73150s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
2.73153s  1.1200us              (1 1 1)        (64 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::unrolled_elementwise_kernel<at::native::BUnaryFunctor<at::native::AddFunctor<long>>, at::detail::Array<char*, int=2>, TrivialOffsetCalculator<int=1, unsigned int>, TrivialOffsetCalculator<int=1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, long, at::native::AddFunctor<long>, at::native::BUnaryFunctor<at::native::AddFunctor<long>>, char*, int=2, at::detail::Array<char*, int=2>) [28575]
2.73156s     960ns              (1 1 1)        (64 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void at::native::vectorized_elementwise_kernel<int=4, at::native::BUnaryFunctor<at::native::CompareGTFunctor<long>>, at::detail::Array<char*, int=2>>(int, long, at::native::CompareGTFunctor<long>) [28588]
2.73158s     672ns                    -               -         -         -         -        1B  1.4192MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
