==6532== Profiling application: python maskrcnn_test.py
==6532== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
31.6799s  1.0880us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22363]
31.6799s  1.1520us              (1 1 1)         (2 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_add_concatenate_kernel0 [22368]
31.6799s  2.3680us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_min_8_kernel0 [22373]
31.6799s  1.1840us              (1 1 1)         (1 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_kernel0 [22378]
31.6799s     992ns              (2 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel0 [22383]
31.6799s  1.0880us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel1 [22385]
31.6799s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6800s     832ns                    -               -         -         -         -       16B  18.340MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6800s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6800s  1.5680us              (3 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_9_kernel0 [22396]
31.6800s     864ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22401]
31.6800s  1.4080us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_cast_kernel0 [22406]
31.6800s  1.3440us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_cast_concatenate_kernel0 [22411]
31.6800s     768ns                    -               -         -         -         -        4B  4.9671MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6800s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6801s  2.1760us             (12 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [22420]
31.6801s  1.3120us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_kernel0 [22425]
31.6801s     768ns                    -               -         -         -         -        4B  4.9671MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6801s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6801s  1.4080us             (13 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [22434]
31.6802s  7.4240us             (27 1 1)       (512 1 1)        26        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_reshape_reshape_concatenate_kernel0 [22439]
31.6802s     896ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22444]
31.6802s  1.3440us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [22449]
31.6802s  1.3120us              (2 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel0 [22454]
31.6802s  1.4400us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel1 [22456]
31.6802s  1.1840us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22461]
31.6802s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6802s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6802s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6803s  3.1360us             (27 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [22472]
31.6803s     864ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22477]
31.6803s  1.1200us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [22482]
31.6803s  1.0560us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22487]
31.6803s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6803s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6803s     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6804s  1.7600us             (27 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [22498]
31.6804s     864ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22503]
31.6804s  1.2800us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_cast_1_kernel0 [22508]
31.6804s  1.3120us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_cast_concatenate_1_kernel0 [22513]
31.6804s     768ns                    -               -         -         -         -        4B  4.9671MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6804s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6804s  1.5040us              (5 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [22522]
31.6805s  1.2160us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_1_kernel0 [22527]
31.6805s     768ns                    -               -         -         -         -        4B  4.9671MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6805s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6805s  3.7120us            (146 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [22536]
31.6805s  23.936us            (176 1 1)       (512 1 1)        22        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_reshape_reshape_concatenate_1_kernel0 [22541]
31.6805s  1.0240us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22546]
31.6805s  1.2160us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [22551]
31.6806s  1.1840us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22556]
31.6806s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6806s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6806s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6806s  5.5360us            (176 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [22567]
31.6806s     864ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22572]
31.6806s  1.1200us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [22577]
31.6807s  1.0560us              (2 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel0 [22582]
31.6807s  1.1200us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel1 [22584]
31.6807s  1.0880us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22589]
31.6807s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6807s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6807s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6807s  5.4720us            (176 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [22600]
31.6809s  681.15us           (6504 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_1_kernel0 [22605]
31.6815s  1.4400us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_11_kernel0 [22612]
31.6815s  1.5360us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_less_kernel0 [22615]
31.6815s     736ns                    -               -         -         -         -        1B  1.2958MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6816s  1.2160us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_add_17_kernel0 [22622]
31.6816s  1.5680us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_7_kernel0 [22627]
31.6816s  1.1840us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_8_kernel0 [22632]
31.6816s  1.0560us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_1_kernel0 [22637]
31.6816s  1.3120us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_kernel0 [22642]
31.6816s  2.5600us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [22647]
31.6816s  10.464us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_9_kernel0 [22652]
31.6817s  9.3120us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_repeat_repeat_kernel0 [22657]
31.6817s  1.1840us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_10_kernel0 [22662]
31.6817s  1.0560us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_2_kernel0 [22667]
31.6817s  1.3120us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_add_concatenate_kernel0 [22672]
31.6817s  2.4640us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [22677]
31.6817s  1.1840us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_11_kernel0 [22682]
31.6817s  1.1840us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_12_kernel0 [22687]
31.6818s  1.0880us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_add_concatenate_kernel0 [22692]
31.6818s  2.3680us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [22697]
31.6818s  1.4080us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_expand_dims_concatenate_kernel0 [22702]
31.6818s     800ns                    -               -         -         -         -  3.5156KB  4.1910GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6818s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6818s  21.504us              (1 1 1)       (512 1 1)        28        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_image_resize_kernel0 [22711]
31.6818s  10.336us              (1 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_13_kernel0 [22716]
31.6819s  2.5280us              (1 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_14_kernel0 [22721]
31.6819s  1.0880us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22726]
31.6819s  1.5680us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_kernel0 [22731]
31.6819s  1.4080us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22736]
31.6819s  1.4400us              (1 1 1)         (2 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_add_concatenate_kernel0 [22741]
31.6819s  2.5920us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_min_8_kernel0 [22746]
31.6819s  1.2800us              (1 1 1)         (1 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_kernel0 [22751]
31.6820s  1.2480us              (2 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel0 [22756]
31.6820s  1.2800us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel1 [22758]
31.6820s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6820s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6820s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6820s  2.8160us              (1 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_9_kernel0 [22769]
31.6820s  1.0880us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_kernel0 [22774]
31.6820s  2.4640us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [22779]
31.6821s     960ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22784]
31.6821s  1.5360us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_1_kernel0 [22789]
31.6821s  1.0880us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22794]
31.6821s  1.1520us              (1 1 1)         (2 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_add_concatenate_kernel0 [22799]
31.6821s  2.3680us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_min_8_kernel0 [22804]
31.6821s  1.0880us              (1 1 1)         (1 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_kernel0 [22809]
31.6821s  1.0880us              (2 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel0 [22814]
31.6821s  1.1520us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_3_kernel1 [22816]
31.6821s     992ns                    -               -         -         -         -       16B  15.382MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6821s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6822s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6822s  1.6960us              (1 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_9_kernel0 [22827]
31.6822s     896ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22832]
31.6822s  1.4080us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_cast_kernel0 [22837]
31.6822s  1.3120us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_cast_concatenate_kernel0 [22842]
31.6822s     768ns                    -               -         -         -         -        4B  4.9671MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6822s  1.0240us                    -               -         -         -         -       16B  14.901MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6823s  2.4000us              (4 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [22851]
31.6823s  1.3120us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_kernel0 [22856]
31.6823s     768ns                    -               -         -         -         -        4B  4.9671MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6823s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6823s  1.2800us              (4 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [22865]
31.6823s  7.3920us              (9 1 1)       (512 1 1)        26        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_reshape_reshape_concatenate_kernel0 [22870]
31.6824s     928ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22875]
31.6824s  1.3440us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [22880]
31.6824s  1.2480us              (2 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel0 [22885]
31.6824s  1.4080us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel1 [22887]
31.6824s  1.1840us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22892]
31.6824s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6824s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6824s     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6825s  2.6560us              (9 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [22903]
31.6826s  1.0240us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22908]
31.6826s  1.2480us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [22913]
31.6826s  1.0880us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22918]
31.6826s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6826s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6826s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6827s  1.5040us              (9 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [22929]
31.6827s     832ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22934]
31.6827s  1.2800us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_cast_1_kernel0 [22939]
31.6827s  1.3120us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_cast_concatenate_1_kernel0 [22944]
31.6827s     768ns                    -               -         -         -         -        4B  4.9671MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6827s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6827s  1.5360us              (8 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [22953]
31.6828s  1.2160us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_1_kernel0 [22958]
31.6828s     800ns                    -               -         -         -         -        4B  4.7684MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6828s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6828s  4.0640us            (160 1 1)       (512 1 1)        13        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_full_1_kernel0 [22967]
31.6828s  27.519us            (176 1 1)       (512 1 1)        22        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_reshape_reshape_concatenate_1_kernel0 [22972]
31.6828s     960ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [22977]
31.6828s  1.2800us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [22982]
31.6829s  1.1840us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [22987]
31.6829s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6829s     736ns                    -               -         -         -         -       16B  20.732MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6829s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6829s  5.4720us            (176 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [22998]
31.6829s     864ns              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_4_kernel0 [23003]
31.6829s  1.1200us              (1 1 1)         (2 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_like_add_where_1_kernel0 [23008]
31.6830s  1.0880us              (2 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel0 [23013]
31.6830s  1.1840us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_4_kernel1 [23015]
31.6830s  1.1200us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_39_kernel0 [23020]
31.6830s     960ns                    -               -         -         -         -        8B  7.9473MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6830s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6830s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6830s  5.4720us            (176 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_2_kernel0 [23031]
31.6831s  697.69us           (6680 1 1)       (512 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_1_kernel0 [23036]
31.6838s  1.4400us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_11_kernel0 [23043]
31.6838s  1.5040us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_less_kernel0 [23046]
31.6838s     768ns                    -               -         -         -         -        1B  1.2418MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
31.6839s  1.2160us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_add_17_kernel0 [23053]
31.6839s  1.5360us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_7_kernel0 [23058]
31.6839s  1.1830us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_8_kernel0 [23063]
31.6839s  1.0560us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_1_kernel0 [23068]
31.6839s  1.3120us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_kernel0 [23073]
31.6839s  2.5920us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [23078]
