scatter rank: 1
scatter rank: 4
scatter rank: 4
scatter rank: 1
scatter rank: 1

#OpName                       	#InvokeCount	#Duration(us): Sum/Mean/Min/Max
shape_func_arange             	1         	0.752/0.752/0.752/0.752
shape_func_split_squeeze_multiply_squeeze_multiply_squeeze_multiply_squeeze_mult_625062831022576575_	1         	0.75/0.75/0.75/0.75
shape_func_nn_dense_add_nn_relu	1         	0.741/0.741/0.741/0.741
shape_func_dyn_reshape_2      	1         	0.736/0.736/0.736/0.736
shape_func_take_take_subtract_greater_equal_cast_take_take_subtract_greater_equa_8239353952889958563_	1         	0.723/0.723/0.723/0.723
shape_func_nn_dense_add       	1         	0.718/0.718/0.718/0.718
shape_func_cast_broadcast_to_like	1         	0.718/0.718/0.718/0.718
shape_func_reshape_adv_index  	1         	0.695/0.695/0.695/0.695
shape_func_adv_index_adv_index	1         	0.684/0.684/0.684/0.684
shape_func_full               	1         	0.675/0.675/0.675/0.675
shape_func_vision_roi_align_7 	1         	0.671/0.671/0.671/0.671
shape_func_expand_dims_cast_expand_dims_concatenate_expand_dims	1         	0.66/0.66/0.66/0.66
shape_func_sigmoid_concatenate_adv_index	1         	0.654/0.654/0.654/0.654
shape_func_take_multiply_add  	1         	0.642/0.642/0.642/0.642
shape_func_take_take_subtract_1	1         	0.634/0.634/0.634/0.634
shape_func_vision_roi_align_4 	1         	0.63/0.63/0.63/0.63
shape_func_take_take_subtract 	1         	0.622/0.622/0.622/0.622
shape_func_nn_pad             	1         	0.614/0.614/0.614/0.614
shape_func_adv_index          	1         	0.599/0.599/0.599/0.599
shape_func_adv_index_2        	1         	0.586/0.586/0.586/0.586
shape_func_vision_roi_align_3 	1         	0.586/0.586/0.586/0.586
shape_func_vision_roi_align_6 	1         	0.585/0.585/0.585/0.585
shape_func_take_multiply_add_1	1         	0.545/0.545/0.545/0.545
shape_func_reshape_3          	1         	0.543/0.543/0.543/0.543
shape_func_reshape_2          	1         	0.534/0.534/0.534/0.534
shape_func_vision_roi_align_2 	1         	0.532/0.532/0.532/0.532
shape_func_concatenate        	1         	0.521/0.521/0.521/0.521
shape_func_adv_index_3        	1         	0.49/0.49/0.49/0.49
shape_func_reshape_squeeze    	1         	0.49/0.49/0.49/0.49
shape_func_greater            	1         	0.443/0.443/0.443/0.443

Total Duration: 6.48015e+06 us.	Total Packed Functions: 8314

==246001== Profiling application: python maskrcnn_test.py
==246001== Profiling result:
            Type  Time(%)      Time     Calls       Avg       Min       Max  Name
 GPU activities:   14.56%  31.765ms        58  547.67us  28.160us  1.0697ms  fused_expand_dims_concatenate_1_kernel0
                    8.46%  18.457ms       483  38.213us     512ns  5.2853ms  [CUDA memcpy HtoD]
