==245118== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version
File test_street_small.jpg exists, skip.
==245118== Profiling application: python maskrcnn_test.py
==245118== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
29.9780s  478.17us            (320 1 1)       (100 1 1)       104  4.9063KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_add_nn_relu_3_kernel0 [824]
29.9785s  403.52us                    -               -         -         -         -  4.0000MB  9.6805GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9789s     768ns                    -               -         -         -         -  2.0000KB  2.4835GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9790s  476.35us             (80 1 1)       (100 1 1)        96  2.4531KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_14_kernel0 [837]
29.9795s  954.04us                    -               -         -         -         -  9.0000MB  9.2124GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9805s     736ns                    -               -         -         -         -  2.0000KB  2.5915GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9805s  1.0095ms             (40 1 1)       (400 1 1)        72  11.953KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_15_kernel0 [850]
29.9816s  430.17us                    -               -         -         -         -  4.0000MB  9.0806GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9820s  1.2480us                    -               -         -         -         -  8.0000KB  6.1133GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9820s  475.87us            (320 1 1)       (100 1 1)       104  4.9063KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_add_nn_relu_3_kernel0 [863]
29.9826s  190.27us                    -               -         -         -         -  2.0000MB  10.265GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9828s     864ns                    -               -         -         -         -  1.0000KB  1.1038GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9828s  302.08us             (80 1 1)       (125 1 1)        63  4.4063KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_4_kernel0 [877]
29.9831s  17.792us            (256 1 1)      (1024 1 1)        17        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_image_resize_kernel0 [883]
29.9832s  82.591us                    -               -         -         -         -  1.0000MB  11.824GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9833s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9833s  544.61us            (200 1 1)       (100 1 1)        80  16.500KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_add_kernel0 [897]
29.9839s  69.568us            (256 1 1)      (1024 1 1)        25        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_image_resize_1_kernel0 [903]
29.9840s  41.568us                    -               -         -         -         -  512.00KB  11.747GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9840s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9840s  912.35us            (400 1 1)       (160 1 1)        96  10.250KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_add_1_kernel0 [917]
29.9850s  280.10us            (256 1 1)      (1024 1 1)        21        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_image_resize_2_kernel0 [923]
29.9853s  21.727us                    -               -         -         -         -  256.00KB  11.237GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9853s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9853s  1.2471ms           (1000 1 1)       (160 1 1)       128  26.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_add_2_kernel0 [937]
29.9866s  215.42us                    -               -         -         -         -  2.2500MB  10.200GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9869s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9869s  8.0788ms           (1250 1 1)       (128 1 1)       128  9.7813KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_5_kernel0 [951]
29.9950s  214.82us                    -               -         -         -         -  2.2500MB  10.229GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9953s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
29.9953s  8.3571ms           (1000 1 1)       (128 1 1)       126  3.1094KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_16_kernel0 [965]
30.0036s  1.6640us                    -               -         -         -         -  12.000KB  6.8775GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0037s     576ns                    -               -         -         -         -       48B  79.473MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0037s  219.81us            (100 1 1)       (400 1 1)        48  6.4375KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_6_kernel0 [979]
30.0040s  216.03us                    -               -         -         -         -  2.2500MB  10.171GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0042s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0042s  2.5912ms            (200 1 1)       (128 1 1)       145  3.4688KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_7_kernel0 [993]
30.0069s  220.26us                    -               -         -         -         -  2.2500MB  9.9760GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0071s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0071s  2.2489ms            (500 1 1)       (128 1 1)        80  2.7656KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_17_kernel0 [1007]
30.0094s  1.6000us                    -               -         -         -         -  12.000KB  7.1526GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0094s     576ns                    -               -         -         -         -       48B  79.473MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0094s  82.016us            (100 1 1)       (100 1 1)        56  14.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_8_kernel0 [1021]
30.0097s  217.06us                    -               -         -         -         -  2.2500MB  10.123GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0099s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0099s  842.01us            (100 1 1)       (200 1 1)       120  12.250KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_9_kernel0 [1035]
30.0108s  196.51us                    -               -         -         -         -  2.2500MB  11.181GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0110s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0111s  657.98us            (200 1 1)       (160 1 1)        64  5.3438KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_11_kernel0 [1048]
30.0117s  1.6320us                    -               -         -         -         -  12.000KB  7.0123GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0117s     544ns                    -               -         -         -         -       48B  84.148MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0117s  30.303us             (25 1 1)       (100 1 1)        56  14.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_10_kernel0 [1062]
30.0119s  219.61us                    -               -         -         -         -  2.2500MB  10.005GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0122s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0122s  328.96us            (160 1 1)       (100 1 1)       134  8.1563KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_11_kernel0 [1076]
30.0126s  195.26us                    -               -         -         -         -  2.2500MB  11.253GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0128s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0128s  282.65us             (32 1 1)       (100 1 1)       192  12.516KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_18_kernel0 [1090]
30.0131s  1.6320us                    -               -         -         -         -  12.000KB  7.0123GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0131s     576ns                    -               -         -         -         -       48B  79.473MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0131s  21.792us             (20 1 1)       (125 1 1)        40  32.000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_12_kernel0 [1104]
30.0132s  3.9040us             (43 1 1)      (1024 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_max_pool2d_1_kernel0 [1110]
30.0133s  192.48us                    -               -         -         -         -  2.2500MB  11.416GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0135s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0135s  174.40us             (16 1 1)       (104 1 1)       168  30.375KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_nn_relu_19_kernel0 [1124]
30.0137s  1.6000us                    -               -         -         -         -  12.000KB  7.1526GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0137s     544ns                    -               -         -         -         -       48B  84.148MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0137s  8.2560us             (26 1 1)        (78 1 1)        32  2.3750KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_13_kernel0 [1138]
30.0137s     832ns                    -               -         -         -         -  3.0000KB  3.4387GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0138s     576ns                    -               -         -         -         -       12B  19.868MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0138s  197.92us            (500 1 1)        (60 1 1)        32  1.2969KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_14_kernel0 [1152]
30.0140s     864ns                    -               -         -         -         -  3.0000KB  3.3114GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0140s     576ns                    -               -         -         -         -       12B  19.868MB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0140s  71.168us             (50 1 1)        (40 1 1)       128  12.688KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_nn_conv2d_add_15_kernel0 [1166]
